,API,Operator,Lease_Name,Well_Number,Spud_Date,TD,Months_Produced,Completion_Date,First_Production_Day,Cum_BOE,Cum_Gas,Cum_Oil,Daily_Gas,Daily_Oil,First_Month_Gas,First_Month_Oil,Drilling_Type,Production_type,Reservoir,Field,Lat,Long,Perforated_Interval_Length
472,4230132491,BHP BILLITON PET(TXLA OP) CO,BOLD JOHNSON 56-T1-42,2H,2/17/2015,15180.0,28.0,4/9/2015,4/1/2015,403329.0,999872.0,236684.0,753.0,158.0,98628.0,21375.0,H,GAS,WOLFCAMP,PHANTOM,31.8989793,-103.8970667,4664.0
473,4230132197,BHP BILLITON PET(TXLA OP) CO,BOLD JOHNSON 56-T1-26,2H,5/28/2014,16218.0,34.0,9/30/2014,9/1/2014,344803.0,852029.0,202798.0,555.0,119.0,23366.0,5538.0,H,GAS,WOLFCAMP,PHANTOM,31.926551300000003,-103.83580649999999,4811.0
474,4230132630,"ANADARKO E&P ONSHORE, LLC",ELKHORN 54-1-44,1H,7/16/2015,16135.0,22.0,10/2/2015,10/1/2015,379111.0,704373.0,261716.0,832.0,282.0,7686.0,3388.0,H,OIL,WOLFCAMP,PHANTOM,31.884363399999994,-103.68356,4158.0
475,4230132458,"ANADARKO E&P ONSHORE, LLC",MEDICINE BOW 56-1-23,1H,6/4/2015,15579.0,1.0,6/16/2015,6/1/2017,9685.0,24789.0,5553.0,826.0,185.0,24789.0,5553.0,H,OIL,WOLFCAMP,PHANTOM,31.955547999999997,-103.8242148,
476,4230132238,"AMEREDEV OPERATING, LLC",BRUNSON TRUST 9,0,5/31/2015,17388.0,22.0,8/17/2015,9/1/2015,288870.0,434105.0,216519.0,506.0,243.0,17792.0,8784.0,H,OIL,WOLFCAMP,PHANTOM,31.9703482,-103.47501590000002,4427.0
477,4230132333,BHP BILLITON PET(TXLA OP) CO,BOLD JOHNSON 56-T1-30,2H,10/15/2014,15442.0,31.0,1/14/2015,1/1/2015,252492.0,638698.0,146042.0,544.0,67.0,12004.0,3350.0,H,GAS,WOLFCAMP,PHANTOM,31.9280375,-103.8967349,4463.0
478,4230132513,EOG RESOURCES INCORPORATED,EXCELSIOR 7,0,5/5/2015,17419.0,23.0,9/23/2015,9/1/2015,1705485.0,3032003.0,1200151.0,4987.0,1943.0,14248.0,5744.0,H,OIL,WOLFCAMP,PHANTOM,31.985934999999998,-103.6133044,5155.0
479,4230132532,RD SHELL,LINDLEY 55-2-42 LOV UNIT,1H,4/20/2015,16210.0,12.0,10/12/2015,10/1/2015,47338.0,159824.0,20701.0,489.0,66.0,22578.0,1378.0,H,OIL,WOLFCAMP,PHANTOM,31.795530199999998,-103.7913982,3731.0
480,4230132569,"ANADARKO E&P ONSHORE, LLC",SANDBAR 54-2-13,1H,5/19/2015,16340.0,6.0,6/10/2015,11/1/2016,104068.0,172444.0,75327.0,942.0,412.0,9071.0,2930.0,H,OIL,WOLFCAMP,PHANTOM,31.853380800000004,-103.61277709999999,4104.0
481,4230132598,APACHE CORPORATION,FALCON STATE UNIT,0,5/26/2015,16975.0,23.0,9/4/2015,9/1/2015,2404903.0,4961787.0,1577938.0,6225.0,1883.0,25125.0,44805.0,H,OIL,WOLFCAMP,PHANTOM,31.7565708,-103.64140309999999,5879.0
482,4230132605,"RSP PERMIAN, LLC",PISTOL 24-9,1H,8/9/2015,17000.0,22.0,10/17/2015,10/1/2015,134093.0,273986.0,88429.0,318.0,97.0,2742.0,2711.0,H,OIL,WOLFCAMP,PHANTOM,31.9347277,-103.3288079,4272.0
483,4230132109,"RKI EXPLORATION & PRODUCTION, LLC",LINDSAY 2,2H,1/21/2014,13597.0,39.0,5/13/2014,5/1/2014,222722.0,771544.0,94131.0,243.0,40.0,23478.0,6380.0,H,GAS,BONE SPRING,SANDBAR,31.999905100000003,-103.72434100000001,4120.0
484,4230132331,MATADOR PRODUCTION COMPANY,JACKSON TRUST C 12-TTT-C24 NL,211H,2/23/2015,17127.0,26.0,5/27/2015,6/1/2015,113233.0,118635.0,93460.0,101.0,79.0,14697.0,12931.0,H,OIL,WOLFCAMP,PHANTOM,31.956533899999997,-103.3591338,4376.0
485,4230132374,"RSP PERMIAN, LLC",BRUNSON B,1501H,12/1/2014,16796.0,25.0,5/9/2015,5/1/2015,158361.0,190546.0,126603.0,105.0,83.0,23841.0,12765.0,H,OIL,BONE SPRING,TWO GEORGES,31.951345399999997,-103.43194749999999,4113.0
486,4230132404,"RSP PERMIAN, LLC",LUDEMAN C,703H,11/24/2014,16620.0,24.0,8/10/2015,8/1/2015,184206.0,214748.0,148415.0,249.0,126.0,13268.0,8696.0,H,OIL,BONE SPRING,TWO GEORGES,31.939805199999995,-103.4725449,3851.0
487,4230132522,APACHE CORPORATION,FALCON STATE UNIT,0,3/28/2015,16231.0,27.0,5/19/2015,5/1/2015,747018.0,1454302.0,504634.0,1495.0,465.0,13989.0,5540.0,H,OIL,BONE SPRING,SANDBAR,31.747270699999998,-103.6560599,5803.0
488,4230132525,"ANADARKO E&P ONSHORE, LLC",SHOCK-N-AWE UNIT 29-41,0,5/24/2015,19715.0,15.0,10/20/2015,10/1/2015,453056.0,608161.0,351696.0,932.0,484.0,20276.0,9650.0,H,OIL,WOLFCAMP,PHANTOM,31.7358695,-103.47165059999999,7777.0
489,4230132526,MEWBOURNE HOLDINGS INC,TXL 41,B201DM,4/16/2015,13515.0,23.0,9/29/2015,9/1/2015,299719.0,864964.0,155558.0,864.0,124.0,1521.0,518.0,H,GAS,BONE SPRING,SANDBAR,31.912189,-103.88844399999999,4137.0
490,4230132622,"ANADARKO E&P ONSHORE, LLC",UNIVERSITY 20-6,2H,7/1/2015,17250.0,20.0,9/27/2015,9/1/2015,205181.0,210526.0,170093.0,309.0,253.0,2067.0,357.0,H,OIL,WOLFCAMP,PHANTOM,31.7373488,-103.38282059999999,4820.0
491,4230132632,"ANADARKO E&P ONSHORE, LLC",HARRISON 29-20,2H,5/12/2016,16412.0,22.0,10/21/2015,10/1/2015,211458.0,211057.0,176282.0,327.0,181.0,,2336.0,H,OIL,WOLFCAMP,PHANTOM,31.773689299999997,-103.4714422,4134.0
492,4230132663,APACHE CORPORATION,MAGPIE UNIT,0,8/14/2015,18565.0,23.0,9/7/2015,9/1/2015,727294.0,1606758.0,459501.0,2255.0,750.0,2448.0,822.0,H,OIL,WOLFCAMP,PHANTOM,31.7565977,-103.5984957,7726.0
493,4230131125,"OCCIDENTAL ENERGY COMPANY,INC.",RED BLUFF 1,2,4/21/2001,12682.0,21.0,12/12/2001,11/1/2015,22004.0,43648.0,14729.0,69.0,17.0,538.0,1427.0,V,OIL,BONE SPRING,SANDBAR,31.998971500000003,-103.91807,1138.0
494,4230132001,"RKI EXPLORATION & PRODUCTION, LLC",CBR 22,3H,8/6/2013,12795.0,38.0,10/30/2013,11/1/2013,181434.0,912849.0,29292.0,353.0,11.0,,98.0,H,GAS,BONE SPRING,SANDBAR,31.9424222,-103.8437111,4120.0
495,4230132217,MEWBOURNE HOLDINGS INC,TXL WEST '11',B201OB,11/11/2014,13550.0,24.0,8/26/2015,8/1/2015,165962.0,418036.0,96289.0,353.0,66.0,10662.0,2642.0,H,GAS,BONE SPRING,SANDBAR,31.9716414,-103.9309516,4328.0
496,4230132588,"ANADARKO E&P ONSHORE, LLC",YELLOWJACKET UL UNIT 19-3,15H,6/24/2015,19237.0,22.0,9/18/2015,9/1/2015,361540.0,451306.0,286322.0,463.0,259.0,,6424.0,H,OIL,WOLFCAMP,PHANTOM,31.720062,-103.41583,7148.0
497,4230131579,"RKI EXPLORATION & PRODUCTION, LLC",CBR 12,1H,5/15/2011,12277.0,58.0,1/1/2012,1/1/2012,107686.0,469051.0,29511.0,17.0,2.0,24415.0,947.0,H,GAS,BONE SPRING,SANDBAR,31.984327500000003,-103.81329140000001,3072.0
498,4230131726,"RKI EXPLORATION & PRODUCTION, LLC",LINDSAY 10,1H,3/1/2012,13083.0,47.0,12/1/2012,12/1/2012,257895.0,1012541.0,89138.0,34.0,0.0,73342.0,16516.0,H,GAS,BONE SPRING,SANDBAR,31.984598499999997,-103.74529770000001,3624.0
499,4230131815,"RKI EXPLORATION & PRODUCTION, LLC",CBR 22,1H,8/26/2012,11959.0,47.0,2/20/2013,2/1/2013,300596.0,1482349.0,53538.0,415.0,8.0,,62.0,H,GAS,BONE SPRING,SANDBAR,31.943010100000002,-103.85056170000001,3624.0
500,4230132228,BHP BILLITON PET(TXLA OP) CO,STATE DESERT 55-T2-18,1H,6/23/2014,15944.0,34.0,10/31/2014,10/1/2014,355806.0,910400.0,204073.0,543.0,100.0,20110.0,4617.0,H,GAS,WOLFCAMP,PHANTOM,31.8554103,-103.7913187,4811.0
501,4230131755,"RKI EXPLORATION & PRODUCTION, LLC",ROBINSON 5,1H,6/2/2012,11950.0,59.0,9/19/2012,9/1/2012,326689.0,1708348.0,41964.0,452.0,6.0,,57.0,H,GAS,BONE SPRING,SANDBAR,31.986714399999997,-103.88294,3872.0
502,4230132571,APACHE CORPORATION,CONDOR,0,3/30/2015,15607.0,25.0,7/20/2015,7/1/2015,450655.0,826406.0,312921.0,850.0,256.0,21175.0,9417.0,H,OIL,BONE SPRING,SANDBAR,31.735356300000003,-103.6443997,4920.0
503,4230132586,RD SHELL,BULLHEAD STATE 55-1-44,2H,6/22/2015,15221.0,22.0,10/7/2015,10/1/2015,359443.0,692308.0,244058.0,807.0,276.0,57790.0,16961.0,H,OIL,WOLFCAMP,PHANTOM,31.8852155,-103.7841809,3854.0
504,4230132590,MEWBOURNE HOLDINGS INC,TXL 37,W201PA,7/1/2015,16360.0,22.0,10/15/2015,10/1/2015,290950.0,1213962.0,88623.0,2255.0,147.0,13167.0,1120.0,H,GAS,WOLFCAMP,"FORD, WEST",31.8985743,-103.8060339,4475.0
505,4230132591,MEWBOURNE HOLDINGS INC,ZUMA 3,B201AP,7/13/2015,13320.0,21.0,11/2/2015,11/1/2015,278681.0,665576.0,167752.0,488.0,129.0,65791.0,20997.0,H,GAS,BONE SPRING,SANDBAR,31.9995679,-103.9444772,4021.0
506,4230132646,"ANADARKO E&P ONSHORE, LLC",YOKUM UL UNIT 19-4,0,12/15/2016,17168.0,19.0,11/11/2015,11/1/2015,294146.0,335433.0,238240.0,409.0,266.0,,1577.0,H,OIL,WOLFCAMP,PHANTOM,31.7217892,-103.44206379999999,4919.0
507,4230132653,"ANADARKO E&P ONSHORE, LLC",LUCKY STRIKE 28-20,2H,9/15/2015,17645.0,18.0,11/4/2015,11/1/2015,235438.0,239097.0,195588.0,375.0,307.0,,1078.0,H,OIL,WOLFCAMP,PHANTOM,31.794476500000002,-103.38647519999999,4806.0
508,4230131939,"RKI EXPLORATION & PRODUCTION, LLC",CBR 28,1H,4/13/2013,12174.0,41.0,7/17/2013,7/1/2013,177098.0,883699.0,29815.0,464.0,8.0,6513.0,450.0,H,GAS,BONE SPRING,SANDBAR,31.941051399999996,-103.8633309,4120.0
509,4230132589,"ANADARKO E&P ONSHORE, LLC",STATE 56-2-12,1H,6/27/2015,14775.0,22.0,10/15/2015,10/1/2015,363577.0,970419.0,201840.0,1125.0,197.0,,1704.0,H,GAS,WOLFCAMP,PHANTOM,31.866148100000004,-103.8073622,3577.0
510,4230131937,"RKI EXPLORATION & PRODUCTION, LLC",PECOS STATE 46,1H,4/11/2013,11673.0,46.0,8/11/2013,8/1/2013,405195.0,2058081.0,62182.0,790.0,18.0,40026.0,3662.0,H,GAS,BONE SPRING,SANDBAR,31.89745,-103.8530473,3624.0
511,4230132631,"ANADARKO E&P ONSHORE, LLC",BITTERROOT 54-1-18,1H,9/5/2015,16412.0,21.0,11/4/2015,11/1/2015,202506.0,401340.0,135616.0,311.0,106.0,,1469.0,H,OIL,WOLFCAMP,PHANTOM,31.970007899999995,-103.6988359,4057.0
512,4230132435,APACHE CORPORATION,OSPREY STATE UNIT,0,12/18/2014,17315.0,27.0,5/14/2015,5/1/2015,390569.0,920815.0,237100.0,967.0,187.0,17389.0,5220.0,H,OIL,BONE SPRING,SANDBAR,31.7539145,-103.6166685,6626.0
513,4230132283,EOG RESOURCES INCORPORATED,STATE PATHFINDER 7,0,5/10/2015,17437.0,26.0,6/13/2015,6/1/2015,439679.0,801621.0,306076.0,1052.0,384.0,25523.0,9602.0,H,OIL,WOLFCAMP,PHANTOM,31.999654,-103.631124,4723.0
514,4230132659,"ANADARKO E&P ONSHORE, LLC",HUGHES & TALBOT 75-24,2H,10/28/2015,17770.0,18.0,1/14/2016,1/1/2016,229332.0,238182.0,189635.0,353.0,282.0,,9200.0,H,OIL,WOLFCAMP,PHANTOM,31.8894533,-103.38692809999999,4821.0
515,4230132684,"ANADARKO E&P ONSHORE, LLC",CAMP 29-31 UNIT,2H,10/8/2015,17010.0,19.0,1/7/2016,1/1/2016,229864.0,305510.0,178946.0,464.0,244.0,,1759.0,H,OIL,WOLFCAMP,PHANTOM,31.7393706,-103.4761497,4843.0
516,4230132703,APACHE CORPORATION,CHAPARRAL 89,0,11/11/2012,15775.0,41.0,3/17/2013,3/1/2014,670305.0,1450394.0,428573.0,818.0,226.0,9814.0,5731.0,H,OIL,BONE SPRING,SANDBAR,31.7471589,-103.6513557,6242.0
517,4230132745,"ANADARKO E&P ONSHORE, LLC",SMOKIN JOE 28-41 UNIT A,1H,9/20/2016,19788.0,16.0,1/11/2016,1/1/2016,263838.0,291968.0,215177.0,551.0,363.0,,6449.0,H,OIL,WOLFCAMP,PHANTOM,31.7616696,-103.37460759999999,7174.0
518,4230132339,MEWBOURNE HOLDINGS INC,TXL 31,B201BO,8/6/2015,13645.0,20.0,12/1/2015,12/1/2015,173177.0,342578.0,116081.0,426.0,138.0,5082.0,4608.0,H,GAS,BONE SPRING,SANDBAR,31.926799300000003,-103.896035,4440.0
519,4230132476,EOG RESOURCES INCORPORATED,APOLLO 7,0,2/15/2015,16995.0,22.0,11/13/2015,9/1/2015,642101.0,1102213.0,458399.0,1364.0,533.0,,792.0,H,OIL,WOLFCAMP,PHANTOM,31.999641600000004,-103.6355027,4708.0
520,4230132540,RD SHELL,GALAPAGOS 53-2-31 LOV,1H,6/5/2015,16201.0,3.0,8/10/2015,4/1/2017,52089.0,76111.0,39404.0,836.0,433.0,2079.0,7410.0,H,OIL,WOLFCAMP,PHANTOM,31.8097027,-103.58521590000001,4239.0
521,4230132550,EOG RESOURCES INCORPORATED,STATE VIKING E 7,0,5/22/2015,16792.0,22.0,11/14/2015,10/1/2015,1174951.0,2085302.0,827401.0,2116.0,714.0,,4686.0,H,OIL,WOLFCAMP,PHANTOM,31.9569286,-103.65434990000001,4555.0
522,4230132600,"ANADARKO E&P ONSHORE, LLC",BEARTOOTH 54-1-34,1H,6/18/2015,15111.0,23.0,9/19/2015,9/1/2015,332975.0,768083.0,204961.0,835.0,183.0,,5978.0,H,GAS,BONE SPRING,SANDBAR,31.913377899999997,-103.6489917,4240.0
523,4230132640,"ANADARKO E&P ONSHORE, LLC",ELKHORN 54-1-40,0,8/5/2015,16509.0,18.0,8/26/2015,2/1/2016,381556.0,627447.0,276981.0,998.0,407.0,,1208.0,H,OIL,WOLFCAMP,PHANTOM,31.911766999999998,-103.6661129,4349.0
524,4230132161,APACHE CORPORATION,MOCKINGBIRD STATE UNIT 9,0,4/1/2013,17634.0,36.0,7/2/2013,8/1/2014,1045791.0,2158230.0,686086.0,1161.0,459.0,39731.0,10780.0,H,OIL,WOLFCAMP,PHANTOM,31.7571544,-103.6236716,6270.0
525,4230132417,EOG RESOURCES INCORPORATED,BRUNSON B,2302H,8/19/2015,17852.0,20.0,12/2/2015,12/1/2015,241559.0,248534.0,200137.0,251.0,251.0,37344.0,22319.0,H,OIL,WOLFCAMP,PHANTOM,31.945073600000004,-103.4533747,4626.0
526,4230132041,"RKI EXPLORATION & PRODUCTION, LLC",LINDSAY 10,2H,9/6/2013,13349.0,29.0,12/17/2013,11/1/2014,55212.0,232337.0,16489.0,61.0,12.0,31617.0,2867.0,H,GAS,BONE SPRING,SANDBAR,31.985088300000005,-103.7497378,3624.0
527,4230132754,"ANADARKO E&P ONSHORE, LLC",SILVERTIP 76-9 F,1H,7/5/2016,22175.0,1.0,12/30/2015,5/1/2017,7380.0,10621.0,5610.0,343.0,181.0,10621.0,5610.0,H,OIL,WOLFCAMP,PHANTOM,31.970651300000004,-103.5494918,8215.0
528,4230132578,RD SHELL,SANDBAR 54-2-27 LOV,1H,8/4/2015,16270.0,20.0,9/7/2015,12/1/2015,128496.0,243070.0,87984.0,370.0,129.0,22222.0,9480.0,H,OIL,WOLFCAMP,PHANTOM,31.811141600000003,-103.64975159999999,3314.0
529,4230132305,EOG RESOURCES INCORPORATED,STATE VIKING E,1H,1/8/2015,14016.0,12.0,1/19/2015,8/1/2016,364295.0,1138979.0,174465.0,3120.0,478.0,59396.0,26496.0,H,OIL,BONE SPRING,SANDBAR,31.955929600000005,-103.65262729999999,4709.0
530,4230132308,"ANADARKO E&P ONSHORE, LLC",BOHLANDER 33-95,1H,9/28/2014,18846.0,25.0,6/1/2015,6/1/2015,587156.0,1736062.0,297812.0,1708.0,278.0,60594.0,10532.0,H,GAS,WOLFCAMP,PHANTOM,31.762161499999998,-103.702294,7082.0
531,4230132344,MATADOR PRODUCTION COMPANY,BILLY BURT 90-TTT-B33 WF,0,1/10/2015,19236.0,30.0,4/25/2015,12/1/2014,1456249.0,2613855.0,1020607.0,3097.0,1159.0,,3.0,H,OIL,WOLFCAMP,PHANTOM,31.7480822,-103.6598053,8112.0
532,4230132775,"ANADARKO E&P ONSHORE, LLC",BONAFIDE 29-34,2H,12/2/2015,17329.0,18.0,2/3/2016,2/1/2016,178951.0,169657.0,150675.0,333.0,232.0,,1592.0,H,OIL,WOLFCAMP,PHANTOM,31.7654285,-103.4474495,4738.0
533,4230132098,MEWBOURNE HOLDINGS INC,TXL 48,W101DM,12/1/2014,15460.0,21.0,11/19/2015,11/1/2015,234868.0,464105.0,157517.0,678.0,216.0,11098.0,4708.0,H,OIL,WOLFCAMP,PHANTOM,31.89762,-103.8192894,4282.0
534,4230132312,EOG RESOURCES INCORPORATED,VOYAGER W,1H,2/1/2015,13960.0,12.0,2/4/2015,8/1/2016,328709.0,1005036.0,161203.0,2754.0,442.0,34021.0,17259.0,H,OIL,BONE SPRING,SANDBAR,31.9559299,-103.6525309,4659.0
535,4230132627,"RKI EXPLORATION & PRODUCTION, LLC",LINDSAY 9,0,8/7/2015,16264.0,23.0,9/26/2015,9/1/2015,601271.0,1338604.0,378170.0,1536.0,406.0,10901.0,3145.0,H,OIL,WOLFCAMP,PHANTOM,31.9715767,-103.7542044,4348.0
536,4230132702,"ANADARKO E&P ONSHORE, LLC",HARRISON 29-30,2H,10/18/2015,17117.0,20.0,12/4/2015,12/1/2015,235986.0,298128.0,186298.0,597.0,237.0,,12079.0,H,OIL,WOLFCAMP,PHANTOM,31.7696918,-103.4879007,4833.0
537,4230131927,APACHE CORPORATION,CARDINAL 4,P  1H,6/9/2013,14976.0,48.0,8/23/2013,8/1/2013,228473.0,606640.0,127366.0,95.0,39.0,1237.0,2480.0,H,OIL,WOLFCAMP,PHANTOM,31.7579886,-103.601821,3777.0
538,4230132786,"RSP PERMIAN, LLC",RUDD DRAW 26-18,2HR,11/2/2015,16750.0,19.0,12/5/2015,1/1/2016,249580.0,343783.0,192283.0,501.0,264.0,5585.0,8282.0,H,OIL,WOLFCAMP,PHANTOM,31.8547913,-103.45297070000001,4081.0
539,4230132633,"RSP PERMIAN, LLC",PISTOL 25-7,2H,1/20/2016,17265.0,16.0,4/11/2016,4/1/2016,154774.0,188667.0,123330.0,340.0,216.0,1914.0,5585.0,H,OIL,WOLFCAMP,PHANTOM,31.984253499999998,-103.4278753,3847.0
540,4230132655,RD SHELL,LINDLEY 33-98 LOV,1H,9/19/2015,21700.0,14.0,10/20/2015,6/1/2016,141830.0,453575.0,66234.0,1056.0,157.0,25577.0,3096.0,H,OIL,WOLFCAMP,PHANTOM,31.766075399999995,-103.7318868,9650.0
541,4230132656,"ANADARKO E&P ONSHORE, LLC",BIRDIE-BELL 54-2-18 LOV,2H,10/21/2015,16406.0,14.0,2/13/2016,2/1/2016,174865.0,345698.0,117249.0,763.0,255.0,,998.0,H,OIL,WOLFCAMP,PHANTOM,31.840824800000004,-103.6979728,4364.0
542,4230132746,"ANADARKO E&P ONSHORE, LLC",LINDLEY 54-2-16 LOV,3H,11/18/2015,16675.0,14.0,12/15/2015,6/1/2016,143886.0,272372.0,98491.0,704.0,251.0,4808.0,1663.0,H,OIL,WOLFCAMP,PHANTOM,31.8401189,-103.6624982,4374.0
543,4230132757,"ANADARKO E&P ONSHORE, LLC",BULLHEAD 55-2-3 UNIT,1H,1/16/2016,16045.0,18.0,2/27/2016,2/1/2016,233497.0,480148.0,153472.0,909.0,274.0,,1442.0,H,OIL,WOLFCAMP,PHANTOM,31.884352000000003,-103.7392271,4402.0
544,4230132798,"RSP PERMIAN, LLC",JOHN JAMES 26-16,1H,2/1/2016,16690.0,16.0,4/25/2016,4/1/2016,262262.0,478443.0,182521.0,869.0,327.0,20604.0,11324.0,H,OIL,WOLFCAMP,PHANTOM,31.896175500000002,-103.463931,3962.0
545,4230132749,"ANADARKO E&P ONSHORE, LLC",BULLHEAD 55-1-34 UNIT B,1H,11/24/2015,18345.0,19.0,1/29/2016,1/1/2016,598981.0,1402182.0,365284.0,2553.0,637.0,,1136.0,H,GAS,WOLFCAMP,PHANTOM,31.9144025,-103.74005179999999,6529.0
546,4230132625,RD SHELL,BONNETHEAD 53-2-1 LOV UNIT A,1H,8/12/2015,18496.0,2.0,9/15/2015,7/1/2016,1708.0,3666.0,1097.0,83.0,19.0,1107.0,500.0,H,OIL,WOLFCAMP,PHANTOM,31.8727561,-103.50349940000001,5976.0
547,4230132664,RD SHELL,ROCAZOLLER STATE 54-1-12 LOV,2H,10/26/2015,16870.0,16.0,3/1/2016,3/1/2016,182616.0,280607.0,135848.0,549.0,247.0,32485.0,14867.0,H,OIL,WOLFCAMP,PHANTOM,31.972259100000002,-103.61421,4297.0
548,4230132652,RD SHELL,HUESO SALTO STATE 55-2-48 LOV,2H,9/9/2015,15913.0,20.0,12/23/2015,12/1/2015,201845.0,532177.0,113149.0,1008.0,205.0,2819.0,524.0,H,OIL,WOLFCAMP,PHANTOM,31.7807131,-103.7054061,4198.0
549,4230132654,RD SHELL,LINDLEY 33-92 LOV,1H,8/16/2015,21640.0,17.0,2/27/2016,2/1/2016,169868.0,329524.0,114947.0,712.0,251.0,2285.0,828.0,H,OIL,WOLFCAMP,PHANTOM,31.7660337,-103.6643816,9847.0
550,4230132779,"RSP PERMIAN, LLC",RUDD DRAW 26-2,4H,1/3/2016,17600.0,17.0,3/8/2016,3/1/2016,257259.0,348884.0,199112.0,601.0,333.0,9396.0,9010.0,H,OIL,WOLFCAMP,PHANTOM,31.8722273,-103.4525135,4643.0
551,4230132788,"ANADARKO E&P ONSHORE, LLC",DEUCES WILD 28-17,2H,12/15/2015,17567.0,17.0,2/20/2016,2/1/2016,193498.0,238822.0,153694.0,433.0,255.0,,1092.0,H,OIL,WOLFCAMP,PHANTOM,31.8245751,-103.3982199,4723.0
552,4230132819,"ANADARKO E&P ONSHORE, LLC",SUPER DUTY 29-16,1H,1/19/2016,17180.0,14.0,2/2/2016,6/1/2016,295220.0,378777.0,232090.0,1028.0,627.0,977.0,643.0,H,OIL,WOLFCAMP,PHANTOM,31.789821000000003,-103.459526,4812.0
553,4230132835,"ANADARKO E&P ONSHORE, LLC",BULLHEAD STATE 55-1-45 UNIT B,4H,3/2/2016,19670.0,16.0,4/24/2016,4/1/2016,323411.0,644039.0,216071.0,1513.0,517.0,15649.0,3921.0,H,OIL,WOLFCAMP,PHANTOM,31.893079399999998,-103.75675770000001,7486.0
554,4230132669,RD SHELL,GALAPAGOS 53-2-41 LOV UNIT,0,10/11/2015,19150.0,8.0,12/15/2015,11/1/2016,697250.0,1389711.0,465631.0,5743.0,1924.0,11239.0,3834.0,H,OIL,WOLFCAMP,PHANTOM,31.781744699999997,-103.5772233,7315.0
555,4230132268,EOG RESOURCES INCORPORATED,NOAH BRUNSON B UNIT,0,1/21/2015,22000.0,6.0,4/17/2015,2/1/2017,213364.0,265227.0,169160.0,1465.0,935.0,39641.0,26729.0,H,OIL,WOLFCAMP,PHANTOM,31.9757396,-103.4591829,9025.0
556,4230132373,BHP BILLITON PET(TXLA OP) CO,RAYMORE 57-T1-24,2H,4/13/2015,15162.0,25.0,7/28/2015,7/1/2015,233879.0,629329.0,128991.0,478.0,103.0,1516.0,,H,OIL,WOLFCAMP,PHANTOM,31.958877299999997,-103.9226965,4417.0
557,4230132785,"ANADARKO E&P ONSHORE, LLC",BIG BUCKS 29-10,2H,12/2/2015,17449.0,14.0,12/24/2015,6/1/2016,252910.0,360094.0,192894.0,975.0,514.0,29.0,3565.0,H,OIL,WOLFCAMP,PHANTOM,31.804344300000004,-103.46216590000002,4847.0
558,4230132810,"ANADARKO E&P ONSHORE, LLC",UNIVERSITY 19-6,2H,1/12/2016,16805.0,15.0,2/7/2016,2/1/2016,206276.0,245069.0,165431.0,594.0,362.0,,18411.0,H,OIL,WOLFCAMP,PHANTOM,31.713815500000003,-103.4670498,4806.0
559,4230132736,"ROSEHILL OPERATING COMPANY, LLC",KYLE 24,G001,11/23/2015,16800.0,15.0,5/17/2016,5/1/2016,439353.0,620225.0,335982.0,1366.0,723.0,16272.0,13966.0,H,OIL,WOLFCAMP,PHANTOM,31.955818,-103.6003267,4324.0
560,4230132793,BHP BILLITON PET(TXLA OP) CO,MOCAP 56-T1-25,2H,2/18/2016,16215.0,16.0,3/18/2016,4/1/2016,177801.0,441955.0,104142.0,755.0,164.0,32349.0,10647.0,H,GAS,WOLFCAMP,PHANTOM,31.927433,-103.80689840000001,4863.0
561,4230132269,EOG RESOURCES INCORPORATED,NOAH BRUNSON A UNIT,1H,4/22/2015,22729.0,7.0,6/30/2015,1/1/2017,219039.0,288161.0,171012.0,1359.0,807.0,21615.0,14600.0,H,OIL,WOLFCAMP,PHANTOM,31.972126300000003,-103.4723851,9340.0
562,4230132867,"ANADARKO E&P ONSHORE, LLC",BULLHEAD 55-1-22 UNIT A,1H,4/12/2016,18388.0,13.0,6/12/2016,6/1/2016,304698.0,643139.0,197508.0,1734.0,529.0,10157.0,4306.0,H,OIL,WOLFCAMP,PHANTOM,31.955353999999996,-103.7472557,6246.0
563,4230131839,MEWBOURNE HOLDINGS INC,TXL 33,B201PA,9/11/2012,13910.0,57.0,11/19/2012,11/1/2012,116177.0,318540.0,63087.0,92.0,24.0,18801.0,6706.0,H,GAS,BONE SPRING,SANDBAR,31.913072200000002,-103.85749,4403.0
564,4230132466,"RSP PERMIAN, LLC",LEIMAN WEST,3H,3/1/2016,17038.0,15.0,5/12/2016,5/1/2016,200032.0,264793.0,155900.0,524.0,316.0,12378.0,4810.0,H,OIL,WOLFCAMP,PHANTOM,31.9019653,-103.4413503,3995.0
565,4230132611,EOG RESOURCES INCORPORATED,STATE GALILEO 7,0,9/21/2015,17311.0,19.0,1/23/2016,1/1/2016,1432416.0,2501078.0,1015570.0,5266.0,2059.0,35663.0,15265.0,H,OIL,WOLFCAMP,PHANTOM,31.971823999999998,-103.628753,4858.0
566,4230132723,"RSP PERMIAN, LLC",LUDEMAN G,0,9/23/2015,19590.0,18.0,10/29/2015,2/1/2016,406419.0,530776.0,317956.0,1085.0,669.0,15491.0,8746.0,H,OIL,WOLFCAMP,PHANTOM,31.903590700000002,-103.4407185,6884.0
